 04/11/2020,162.82267950795
 05/11/2020,163.76082955443204
 06/11/2020,160.63071085479
 07/11/2020,164.807151676189
 08/11/2020,162.93966737494603
 09/11/2020,163.48931963761103
 10/11/2020,163.37232645829698
 11/11/2020,164.27515755855597
 12/11/2020,164.05883731343698
 13/11/2020,165.599611401521
 14/11/2020,163.05004406219103
 15/11/2020,159.284189642853
 16/11/2020,163.434129965909
 17/11/2020,163.171446465445
 18/11/2020,161.89556048979503
 19/11/2020,166.04330151319905
 20/11/2020,166.191196446319
 21/11/2020,164.91089859056999
 22/11/2020,169.26613344273602
 23/11/2020,162.624012095545
 24/11/2020,178.13332369969734
 25/11/2020,190.28073910740403
 26/11/2020,189.61851617015998
 27/11/2020,188.94525423611202
 28/11/2020,125.20829079584084
 29/11/2020,185.005015009947
 30/11/2020,183.384773956901
 01/12/2020,182.21262958331403
 02/12/2020,180.30100788796798
 03/12/2020,167.756253139981
 04/12/2020,176.402706756254
 05/12/2020,182.02720577968302
 06/12/2020,183.779901513582
 07/12/2020,181.788804884797
 08/12/2020,182.956526753649
 09/12/2020,182.247956498014
 10/12/2020,165.155921289843
 11/12/2020,158.580015330363
 12/12/2020,151.67521845118497
 13/12/2020,153.65306881503702
 14/12/2020,155.531578832289
 15/12/2020,155.743492509627
 16/12/2020,159.22900528346904
 17/12/2020,157.58448693716304
 18/12/2020,167.846759101747
 19/12/2020,160.91546969270303
 20/12/2020,156.538151534611
 21/12/2020,180.51070898485904
 22/12/2020,166.66358635599198
 23/12/2020,179.85952238826002
 24/12/2020,123.32095170607283
 25/12/2020,178.910330688815
 26/12/2020,163.208977992115
 27/12/2020,179.729282944013
 28/12/2020,17.48854100814589
 29/12/2020,177.334240310667
 30/12/2020,184.612097377554
 31/12/2020,176.61683035788
 01/01/2021,159.69035088402
 02/01/2021,158.233455640997
 03/01/2021,117.15783461040999
 04/01/2021,141.64472006478204
 05/01/2021,149.54506924259098
 06/01/2021,143.408446827008
 07/01/2021,142.183328018325
 08/01/2021,176.15547413269303
 09/01/2021,179.585799890992
 10/01/2021,156.61983373617903
 11/01/2021,181.43120354246798
 12/01/2021,156.937701596027
 13/01/2021,182.802017984619
 14/01/2021,184.16839929739902
 15/01/2021,183.24349285969097
 16/01/2021,181.83515485934697
 17/01/2021,180.442281016701
 18/01/2021,181.1574810452
 19/01/2021,180.360609439769
 20/01/2021,179.934572160805
 21/01/2021,178.85735890987803
 22/01/2021,143.92718936739004
 23/01/2021,150.205082255547
 24/01/2021,162.405479269979
 25/01/2021,163.063279702488
 26/01/2021,160.763152254848
 27/01/2021,158.89568123440006
 28/01/2021,158.54029247251805
 29/01/2021,157.569025435624
 30/01/2021,155.121003054864
 31/01/2021,157.460866641144
 01/02/2021,19.197083778042504
 02/02/2021,116.285907920116
 03/02/2021,157.295310906833
 04/02/2021,158.68376490090301
 05/02/2021,159.809551331463
 06/02/2021,159.01046714558498
 07/02/2021,158.924381032395
 08/02/2021,145.15230288792608
 09/02/2021,8.102601384580204
 10/02/2021,-0.00965476442935983
 11/02/2021,-0.009654764854345271
 12/02/2021,-0.01186237533567878
 13/02/2021,62.00331303296526
 14/02/2021,156.226913447627
 15/02/2021,157.229082238327
 16/02/2021,132.67819171122642
 17/02/2021,2.13595462880657
 18/02/2021,-0.009654764854345271
 19/02/2021,-0.014069985365465259
 20/02/2021,70.64755828137976
 21/02/2021,161.87128319653505
 22/02/2021,118.65667628280471
 23/02/2021,158.727915575801
 24/02/2021,158.633000390095
 25/02/2021,162.7410026187
 26/02/2021,160.884567938897
 27/02/2021,131.362569206242
 28/02/2021,154.335154509283
 01/03/2021,158.82063146185502
 02/03/2021,152.732576913587
 03/03/2021,153.82745096570503
 04/03/2021,168.27499568036302
 05/03/2021,165.97928810547006
 06/03/2021,-0.014069985710765929
 07/03/2021,-0.01627759619209944
 08/03/2021,-0.00744715429332699
 09/03/2021,-0.01627759611241467
 10/03/2021,-0.01186237488413175
 11/03/2021,-0.01627759584679877
 12/03/2021,-0.018485206328132282
 13/03/2021,1.1779351850047544
 14/03/2021,32.03541930708869
 15/03/2021,163.206770723986
 16/03/2021,110.51571935708523
 17/03/2021,156.019416962706
 18/03/2021,142.441602294849
 19/03/2021,159.22458543489302
 20/03/2021,157.85599154166601
 21/03/2021,155.35719402546204
 22/03/2021,155.785430604078
 23/03/2021,151.45889289374801
 24/03/2021,160.58877276033903
 25/03/2021,160.134043651857
 26/03/2021,176.91924468466598
 27/03/2021,164.12284280103106
 28/03/2021,137.174699301431
 29/03/2021,136.567660723571
 30/03/2021,154.975307421396
 31/03/2021,156.436619856836
 01/04/2021,159.308466936113
 02/04/2021,105.96182206266583
 03/04/2021,158.052449029783
 04/04/2021,158.593266907614
 05/04/2021,158.723503695702
 06/04/2021,158.43433563384903
 07/04/2021,158.577816030711
 08/04/2021,158.838286950728
 09/04/2021,159.440916304648
 10/04/2021,156.92887517967
 11/04/2021,156.74124410791003
 12/04/2021,156.407917402682
 13/04/2021,156.123169189405
 14/04/2021,164.85350165073905
 15/04/2021,157.31075381525903
 16/04/2021,157.624209795008
 17/04/2021,157.97298737713902
 18/04/2021,158.96410920255803
 19/04/2021,158.64403673074
 20/04/2021,157.32179546822204
 21/04/2021,158.05245434210102
 22/04/2021,155.496262542225
 23/04/2021,154.14752609368202
 24/04/2021,155.933330849516
 25/04/2021,157.43878599137702
 26/04/2021,153.11887008543397
 27/04/2021,156.699300701141
 28/04/2021,154.33074528534303
 29/04/2021,156.460905118573
 30/04/2021,157.08118199288901
 01/05/2021,158.66169221961303
 02/05/2021,156.502840556865
 03/05/2021,157.761071043642
 04/05/2021,173.124687811174
 05/05/2021,121.80224327612885
 06/05/2021,103.23124501658101
 07/05/2021,125.16855250698701
 08/05/2021,136.92746667787003
 09/05/2021,136.28069232789338
 10/05/2021,157.575647240011
